,antihiv,antihcv,anti-parasite,immue_suppresive,antivirus,interleukin,cancerdrug,receptor
0,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
1,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
2,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
3,0.12417888460433531,0.12417675295079952,0.12417675295079952,0.12417675295079952,0.13076580827471457,0.12417592398430662,0.12417675295079952,0.12417237133344534
4,0.1232758029253681,0.12327586170786567,0.12327586170786567,0.12327586170786567,0.12327550901330075,0.12327739006264062,0.12327586170786567,0.137067851167228
5,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
6,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
7,0.1307580422381847,0.12417512159541623,0.12417512159541623,0.12417512159541623,0.12419033983508311,0.12418033230020531,0.12417512159541623,0.12417079924486188
8,0.12417888460433531,0.12417675295079952,0.12417675295079952,0.12417675295079952,0.13076580827471457,0.12417592398430662,0.12417675295079952,0.12417237133344534
9,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
10,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
11,0.12417888460433531,0.12417675295079952,0.12417675295079952,0.12417675295079952,0.13076580827471457,0.12417592398430662,0.12417675295079952,0.12417237133344534
12,0.12417573889180777,0.12417556125711547,0.12417562046865134,0.12417567968021545,0.12417538362267729,0.13075875461005185,0.12417556125711547,0.12418770021236543
13,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
14,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
15,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
16,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
17,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
18,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
19,0.12417888460433531,0.12417675295079952,0.12417675295079952,0.12417675295079952,0.13076580827471457,0.12417592398430662,0.12417675295079952,0.12417237133344534
20,0.12336268601314208,0.12336256836537293,0.1233626271892435,0.12336268601314208,0.12336221542273865,0.12990495261970028,0.12336256836537293,0.1299196960112875
21,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
22,0.12417573889180777,0.12417556125711547,0.12417562046865134,0.12417567968021545,0.12417538362267729,0.13075875461005185,0.12417556125711547,0.12418770021236543
23,0.12417573889180777,0.12417556125711547,0.12417562046865134,0.12417567968021545,0.12417538362267729,0.13075875461005185,0.12417556125711547,0.12418770021236543
24,0.12417573889180777,0.12417556125711547,0.12417562046865134,0.12417567968021545,0.12417538362267729,0.13075875461005185,0.12417556125711547,0.12418770021236543
25,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
26,0.12417337172225074,0.12417337172225074,0.12417461514850792,0.1307478450439958,0.12417313488056582,0.12421447059371883,0.12417402303921353,0.12416916784949665
27,0.1307580422381847,0.12417512159541623,0.12417512159541623,0.12417512159541623,0.12419033983508311,0.12418033230020531,0.12417512159541623,0.12417079924486188
28,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
29,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
30,0.12417888460433531,0.12417675295079952,0.12417675295079952,0.12417675295079952,0.13076580827471457,0.12417592398430662,0.12417675295079952,0.12417237133344534
31,0.12417624685142163,0.12417630606328439,0.12417630606328439,0.12417630606328439,0.12417612842778075,0.12417849692205626,0.12417630606328439,0.13076390354560372
32,0.12417573889180777,0.12417556125711547,0.12417562046865134,0.12417567968021545,0.12417538362267729,0.13075875461005185,0.12417556125711547,0.12418770021236543
